subject,verb,score,modality,test,trial_order,session,type,cloze,wmc,prod_pre,rec_pre
24,carry,0,FTF,priming2,4,session2,non-prime,5,54,1,4
24,perform,0,FTF,priming2,5,session2,prime,5,54,1,4
24,print,0,FTF,priming2,7,session2,prime,5,54,1,4
24,polish,0,FTF,priming2,8,session2,non-prime,5,54,1,4
24,post,0,FTF,priming2,9,session2,prime,5,54,1,4
24,drive,0,FTF,priming2,10,session2,non-prime,5,54,1,4
24,clean,0,FTF,priming2,11,session2,prime,5,54,1,4
24,peel,0,FTF,priming2,12,session2,non-prime,5,54,1,4
24,choose,0,FTF,priming2,13,session2,prime,5,54,1,4
24,lift,0,FTF,priming2,14,session2,non-prime,5,54,1,4
24,bake,0,FTF,priming2,15,session2,prime,5,54,1,4
24,fly,0,FTF,priming2,16,session2,non-prime,5,54,1,4
24,wash,0,FTF,priming2,17,session2,prime,5,54,1,4
24,drink,0,FTF,priming2,18,session2,non-prime,5,54,1,4
24,type,0,FTF,priming2,19,session2,prime,5,54,1,4
24,staple,0,FTF,priming2,23,session2,prime,5,54,1,4
24,move,0,FTF,priming2,24,session2,non-prime,5,54,1,4
24,have,0,FTF,priming2,27,session2,prime,5,54,1,4
24,hit,0,FTF,priming2,28,session2,non-prime,5,54,1,4
24,take,0,FTF,priming2,29,session2,prime,5,54,1,4
24,raise,0,FTF,priming2,30,session2,non-prime,5,54,1,4
24,park,0,FTF,priming2,31,session2,prime,5,54,1,4
24,follow,0,FTF,priming2,32,session2,non-prime,5,54,1,4
24,stretch,0,FTF,priming2,33,session2,prime,5,54,1,4
24,pass,0,FTF,priming2,36,session2,non-prime,5,54,1,4
24,grow,0,FTF,priming1,2,session1,non-prime,5,54,1,4
24,display,0,FTF,priming1,3,session1,prime,5,54,1,4
24,brush,0,FTF,priming1,8,session1,non-prime,5,54,1,4
24,organize,0,FTF,priming1,9,session1,prime,5,54,1,4
24,toast,0,FTF,priming1,13,session1,prime,5,54,1,4
24,need,0,FTF,priming1,14,session1,non-prime,5,54,1,4
24,read,0,FTF,priming1,18,session1,non-prime,5,54,1,4
24,store,0,FTF,priming1,19,session1,prime,5,54,1,4
24,send,0,FTF,priming1,20,session1,non-prime,5,54,1,4
24,watch,0,FTF,priming1,21,session1,prime,5,54,1,4
24,drink,0,FTF,priming1,23,session1,prime,5,54,1,4
24,turn,0,FTF,priming1,28,session1,non-prime,5,54,1,4
24,sprinkle,0,FTF,priming1,30,session1,non-prime,5,54,1,4
24,put,0,FTF,priming1,33,session1,prime,5,54,1,4
24,catch,0,FTF,priming2,6,session2,non-prime,5,54,1,4
24,cross,0,FTF,priming2,22,session2,non-prime,5,54,1,4
24,deposit,0,FTF,priming2,25,session2,prime,5,54,1,4
24,rake,0,FTF,priming2,26,session2,non-prime,5,54,1,4
24,buy,0,FTF,priming1,4,session1,non-prime,5,54,1,4
24,use,0,FTF,priming1,6,session1,non-prime,5,54,1,4
24,pet,0,FTF,priming1,12,session1,non-prime,5,54,1,4
24,wear,0,FTF,priming1,22,session1,non-prime,5,54,1,4
24,insert,0,FTF,priming1,26,session1,non-prime,5,54,1,4
24,decorate,0,FTF,priming2,20,session2,non-prime,5,54,1,4
24,ride,0,FTF,priming2,34,session2,non-prime,5,54,1,4
24,hang,0,FTF,priming1,1,session1,prime,5,54,1,4
24,select,0,FTF,priming1,5,session1,prime,5,54,1,4
24,stack,0,FTF,priming1,11,session1,prime,5,54,1,4
24,pick,0,FTF,priming2,21,session2,prime,5,54,1,4
24,cut,1,FTF,priming1,15,session1,prime,5,54,1,4
24,push,1,FTF,priming1,16,session1,non-prime,5,54,1,4
24,boil,1,FTF,priming1,17,session1,prime,5,54,1,4
24,fill,1,FTF,priming2,35,session2,prime,5,54,1,4
25,use,0,FTF,priming1,6,session1,non-prime,29,78,0,4
25,grow,0,FTF,priming1,2,session1,non-prime,29,78,0,4
25,burn,0,FTF,priming1,10,session1,non-prime,29,78,0,4
25,boil,0,FTF,priming1,17,session1,prime,29,78,0,4
25,store,0,FTF,priming1,19,session1,prime,29,78,0,4
25,wear,0,FTF,priming1,22,session1,non-prime,29,78,0,4
25,shake,0,FTF,priming1,24,session1,non-prime,29,78,0,4
25,insert,0,FTF,priming1,26,session1,non-prime,29,78,0,4
25,perform,0,FTF,priming2,5,session2,prime,29,78,0,4
25,fly,0,FTF,priming2,16,session2,non-prime,29,78,0,4
25,drink,0,FTF,priming2,18,session2,non-prime,29,78,0,4
25,buy,0,FTF,priming1,4,session1,non-prime,29,78,0,4
25,brush,0,FTF,priming1,8,session1,non-prime,29,78,0,4
25,pet,0,FTF,priming1,12,session1,non-prime,29,78,0,4
25,need,0,FTF,priming1,14,session1,non-prime,29,78,0,4
25,cut,0,FTF,priming1,15,session1,prime,29,78,0,4
25,push,0,FTF,priming1,16,session1,non-prime,29,78,0,4
25,read,0,FTF,priming1,18,session1,non-prime,29,78,0,4
25,send,0,FTF,priming1,20,session1,non-prime,29,78,0,4
25,watch,0,FTF,priming1,21,session1,prime,29,78,0,4
25,turn,0,FTF,priming1,28,session1,non-prime,29,78,0,4
25,sprinkle,0,FTF,priming1,30,session1,non-prime,29,78,0,4
25,show,0,FTF,priming1,32,session1,non-prime,29,78,0,4
25,keep,0,FTF,priming1,36,session1,non-prime,29,78,0,4
25,bring,0,FTF,priming2,2,session2,non-prime,29,78,0,4
25,carry,0,FTF,priming2,4,session2,non-prime,29,78,0,4
25,catch,0,FTF,priming2,6,session2,non-prime,29,78,0,4
25,polish,0,FTF,priming2,8,session2,non-prime,29,78,0,4
25,drive,0,FTF,priming2,10,session2,non-prime,29,78,0,4
25,peel,0,FTF,priming2,12,session2,non-prime,29,78,0,4
25,lift,0,FTF,priming2,14,session2,non-prime,29,78,0,4
25,decorate,0,FTF,priming2,20,session2,non-prime,29,78,0,4
25,move,0,FTF,priming2,24,session2,non-prime,29,78,0,4
25,rake,0,FTF,priming2,26,session2,non-prime,29,78,0,4
25,hit,0,FTF,priming2,28,session2,non-prime,29,78,0,4
25,raise,0,FTF,priming2,30,session2,non-prime,29,78,0,4
25,follow,0,FTF,priming2,32,session2,non-prime,29,78,0,4
25,ride,0,FTF,priming2,34,session2,non-prime,29,78,0,4
25,pass,0,FTF,priming2,36,session2,non-prime,29,78,0,4
25,hang,0,FTF,priming1,1,session1,prime,29,78,0,4
25,display,0,FTF,priming1,3,session1,prime,29,78,0,4
25,select,0,FTF,priming1,5,session1,prime,29,78,0,4
25,organize,0,FTF,priming1,9,session1,prime,29,78,0,4
25,stack,0,FTF,priming1,11,session1,prime,29,78,0,4
25,toast,0,FTF,priming1,13,session1,prime,29,78,0,4
25,pour,0,FTF,priming1,25,session1,prime,29,78,0,4
25,measure,0,FTF,priming1,27,session1,prime,29,78,0,4
25,put,0,FTF,priming1,33,session1,prime,29,78,0,4
25,swipe,0,FTF,priming1,34,session1,non-prime,29,78,0,4
25,wipe,0,FTF,priming1,35,session1,prime,29,78,0,4
25,vacuum,0,FTF,priming2,1,session2,prime,29,78,0,4
25,clean,0,FTF,priming2,11,session2,prime,29,78,0,4
25,choose,0,FTF,priming2,13,session2,prime,29,78,0,4
25,pick,0,FTF,priming2,21,session2,prime,29,78,0,4
25,staple,0,FTF,priming2,23,session2,prime,29,78,0,4
25,deposit,0,FTF,priming2,25,session2,prime,29,78,0,4
25,have,0,FTF,priming2,27,session2,prime,29,78,0,4
25,park,0,FTF,priming2,31,session2,prime,29,78,0,4
25,sing,1,FTF,priming1,7,session1,prime,29,78,0,4
25,cook,1,FTF,priming1,31,session1,prime,29,78,0,4
25,mix,1,FTF,priming1,29,session1,prime,29,78,0,4
25,print,1,FTF,priming2,7,session2,prime,29,78,0,4
25,bake,1,FTF,priming2,15,session2,prime,29,78,0,4
25,cross,1,FTF,priming2,22,session2,non-prime,29,78,0,4
25,drink,1,FTF,priming1,23,session1,prime,29,78,0,4
25,study,1,FTF,priming2,3,session2,prime,29,78,0,4
25,post,1,FTF,priming2,9,session2,prime,29,78,0,4
25,wash,1,FTF,priming2,17,session2,prime,29,78,0,4
25,type,1,FTF,priming2,19,session2,prime,29,78,0,4
25,take,1,FTF,priming2,29,session2,prime,29,78,0,4
25,stretch,1,FTF,priming2,33,session2,prime,29,78,0,4
25,fill,1,FTF,priming2,35,session2,prime,29,78,0,4
26,cook,0,FTF,priming1,31,session2,prime,26,66,2,2
26,deposit,0,FTF,priming2,25,session1,prime,26,66,2,2
26,stretch,0,FTF,priming2,33,session1,prime,26,66,2,2
26,grow,0,FTF,priming1,2,session2,non-prime,26,66,2,2
26,display,0,FTF,priming1,3,session2,prime,26,66,2,2
26,buy,0,FTF,priming1,4,session2,non-prime,26,66,2,2
26,use,0,FTF,priming1,6,session2,non-prime,26,66,2,2
26,sing,0,FTF,priming1,7,session2,prime,26,66,2,2
26,burn,0,FTF,priming1,10,session2,non-prime,26,66,2,2
26,pet,0,FTF,priming1,12,session2,non-prime,26,66,2,2
26,need,0,FTF,priming1,14,session2,non-prime,26,66,2,2
26,cut,0,FTF,priming1,15,session2,prime,26,66,2,2
26,push,0,FTF,priming1,16,session2,non-prime,26,66,2,2
26,read,0,FTF,priming1,18,session2,non-prime,26,66,2,2
26,send,0,FTF,priming1,20,session2,non-prime,26,66,2,2
26,watch,0,FTF,priming1,21,session2,prime,26,66,2,2
26,wear,0,FTF,priming1,22,session2,non-prime,26,66,2,2
26,insert,0,FTF,priming1,26,session2,non-prime,26,66,2,2
26,turn,0,FTF,priming1,28,session2,non-prime,26,66,2,2
26,sprinkle,0,FTF,priming1,30,session2,non-prime,26,66,2,2
26,show,0,FTF,priming1,32,session2,non-prime,26,66,2,2
26,swipe,0,FTF,priming1,34,session2,non-prime,26,66,2,2
26,vacuum,0,FTF,priming2,1,session1,prime,26,66,2,2
26,bring,0,FTF,priming2,2,session1,non-prime,26,66,2,2
26,carry,0,FTF,priming2,4,session1,non-prime,26,66,2,2
26,catch,0,FTF,priming2,6,session1,non-prime,26,66,2,2
26,polish,0,FTF,priming2,8,session1,non-prime,26,66,2,2
26,drive,0,FTF,priming2,10,session1,non-prime,26,66,2,2
26,peel,0,FTF,priming2,12,session1,non-prime,26,66,2,2
26,lift,0,FTF,priming2,14,session1,non-prime,26,66,2,2
26,fly,0,FTF,priming2,16,session1,non-prime,26,66,2,2
26,drink,0,FTF,priming2,18,session1,non-prime,26,66,2,2
26,decorate,0,FTF,priming2,20,session1,non-prime,26,66,2,2
26,cross,0,FTF,priming2,22,session1,non-prime,26,66,2,2
26,have,0,FTF,priming2,27,session1,prime,26,66,2,2
26,hit,0,FTF,priming2,28,session1,non-prime,26,66,2,2
26,raise,0,FTF,priming2,30,session1,non-prime,26,66,2,2
26,follow,0,FTF,priming2,32,session1,non-prime,26,66,2,2
26,ride,0,FTF,priming2,34,session1,non-prime,26,66,2,2
26,pass,0,FTF,priming2,36,session1,non-prime,26,66,2,2
26,hang,0,FTF,priming1,1,session2,prime,26,66,2,2
26,select,0,FTF,priming1,5,session2,prime,26,66,2,2
26,brush,0,FTF,priming1,8,session2,non-prime,26,66,2,2
26,organize,0,FTF,priming1,9,session2,prime,26,66,2,2
26,stack,0,FTF,priming1,11,session2,prime,26,66,2,2
26,toast,0,FTF,priming1,13,session2,prime,26,66,2,2
26,boil,0,FTF,priming1,17,session2,prime,26,66,2,2
26,store,0,FTF,priming1,19,session2,prime,26,66,2,2
26,drink,0,FTF,priming1,23,session2,prime,26,66,2,2
26,shake,0,FTF,priming1,24,session2,non-prime,26,66,2,2
26,measure,0,FTF,priming1,27,session2,prime,26,66,2,2
26,mix,0,FTF,priming1,29,session2,prime,26,66,2,2
26,put,0,FTF,priming1,33,session2,prime,26,66,2,2
26,wipe,0,FTF,priming1,35,session2,prime,26,66,2,2
26,keep,0,FTF,priming1,36,session2,non-prime,26,66,2,2
26,study,0,FTF,priming2,3,session1,prime,26,66,2,2
26,perform,0,FTF,priming2,5,session1,prime,26,66,2,2
26,print,0,FTF,priming2,7,session1,prime,26,66,2,2
26,post,0,FTF,priming2,9,session1,prime,26,66,2,2
26,clean,0,FTF,priming2,11,session1,prime,26,66,2,2
26,bake,0,FTF,priming2,15,session1,prime,26,66,2,2
26,wash,0,FTF,priming2,17,session1,prime,26,66,2,2
26,type,0,FTF,priming2,19,session1,prime,26,66,2,2
26,staple,0,FTF,priming2,23,session1,prime,26,66,2,2
26,move,0,FTF,priming2,24,session1,non-prime,26,66,2,2
26,park,0,FTF,priming2,31,session1,prime,26,66,2,2
26,fill,0,FTF,priming2,35,session1,prime,26,66,2,2
26,choose,1,FTF,priming2,13,session1,prime,26,66,2,2
26,pick,1,FTF,priming2,21,session1,prime,26,66,2,2
26,rake,1,FTF,priming2,26,session1,non-prime,26,66,2,2
26,take,1,FTF,priming2,29,session1,prime,26,66,2,2
26,pour,1,FTF,priming1,25,session2,prime,26,66,2,2
27,vacuum,0,FTF,priming2,1,session1,prime,24,85,0,2
27,bring,0,FTF,priming2,2,session1,non-prime,24,85,0,2
27,study,0,FTF,priming2,3,session1,prime,24,85,0,2
27,carry,0,FTF,priming2,4,session1,non-prime,24,85,0,2
27,perform,0,FTF,priming2,5,session1,prime,24,85,0,2
27,catch,0,FTF,priming2,6,session1,non-prime,24,85,0,2
27,print,0,FTF,priming2,7,session1,prime,24,85,0,2
27,polish,0,FTF,priming2,8,session1,non-prime,24,85,0,2
27,post,0,FTF,priming2,9,session1,prime,24,85,0,2
27,clean,0,FTF,priming2,11,session1,prime,24,85,0,2
27,peel,0,FTF,priming2,12,session1,non-prime,24,85,0,2
27,choose,0,FTF,priming2,13,session1,prime,24,85,0,2
27,lift,0,FTF,priming2,14,session1,non-prime,24,85,0,2
27,bake,0,FTF,priming2,15,session1,prime,24,85,0,2
27,fly,0,FTF,priming2,16,session1,non-prime,24,85,0,2
27,wash,0,FTF,priming2,17,session1,prime,24,85,0,2
27,drink,0,FTF,priming2,18,session1,non-prime,24,85,0,2
27,type,0,FTF,priming2,19,session1,prime,24,85,0,2
27,decorate,0,FTF,priming2,20,session1,non-prime,24,85,0,2
27,pick,0,FTF,priming2,21,session1,prime,24,85,0,2
27,cross,0,FTF,priming2,22,session1,non-prime,24,85,0,2
27,staple,0,FTF,priming2,23,session1,prime,24,85,0,2
27,move,0,FTF,priming2,24,session1,non-prime,24,85,0,2
27,hit,0,FTF,priming2,28,session1,non-prime,24,85,0,2
27,grow,0,FTF,priming1,2,session2,non-prime,24,85,0,2
27,buy,0,FTF,priming1,4,session2,non-prime,24,85,0,2
27,use,0,FTF,priming1,6,session2,non-prime,24,85,0,2
27,sing,0,FTF,priming1,7,session2,prime,24,85,0,2
27,pet,0,FTF,priming1,12,session2,non-prime,24,85,0,2
27,need,0,FTF,priming1,14,session2,non-prime,24,85,0,2
27,push,0,FTF,priming1,16,session2,non-prime,24,85,0,2
27,read,0,FTF,priming1,18,session2,non-prime,24,85,0,2
27,wear,0,FTF,priming1,22,session2,non-prime,24,85,0,2
27,sprinkle,0,FTF,priming1,30,session2,non-prime,24,85,0,2
27,swipe,0,FTF,priming1,34,session2,non-prime,24,85,0,2
27,drive,0,FTF,priming2,10,session1,non-prime,24,85,0,2
27,rake,0,FTF,priming2,26,session1,non-prime,24,85,0,2
27,have,0,FTF,priming2,27,session1,prime,24,85,0,2
27,raise,0,FTF,priming2,30,session1,non-prime,24,85,0,2
27,follow,0,FTF,priming2,32,session1,non-prime,24,85,0,2
27,ride,0,FTF,priming2,34,session1,non-prime,24,85,0,2
27,display,0,FTF,priming1,3,session2,prime,24,85,0,2
27,select,0,FTF,priming1,5,session2,prime,24,85,0,2
27,brush,0,FTF,priming1,8,session2,non-prime,24,85,0,2
27,organize,0,FTF,priming1,9,session2,prime,24,85,0,2
27,boil,0,FTF,priming1,17,session2,prime,24,85,0,2
27,send,0,FTF,priming1,20,session2,non-prime,24,85,0,2
27,measure,0,FTF,priming1,27,session2,prime,24,85,0,2
27,turn,0,FTF,priming1,28,session2,non-prime,24,85,0,2
27,show,0,FTF,priming1,32,session2,non-prime,24,85,0,2
27,wipe,0,FTF,priming1,35,session2,prime,24,85,0,2
27,park,0,FTF,priming2,31,session1,prime,24,85,0,2
27,fill,0,FTF,priming2,35,session1,prime,24,85,0,2
27,pass,0,FTF,priming2,36,session1,non-prime,24,85,0,2
27,hang,1,FTF,priming1,1,session2,prime,24,85,0,2
27,take,1,FTF,priming2,29,session1,prime,24,85,0,2
27,burn,1,FTF,priming1,10,session2,non-prime,24,85,0,2
27,cut,1,FTF,priming1,15,session2,prime,24,85,0,2
27,watch,1,FTF,priming1,21,session2,prime,24,85,0,2
27,shake,1,FTF,priming1,24,session2,non-prime,24,85,0,2
27,insert,1,FTF,priming1,26,session2,non-prime,24,85,0,2
27,toast,1,FTF,priming1,13,session2,prime,24,85,0,2
27,pour,1,FTF,priming1,25,session2,prime,24,85,0,2
27,keep,1,FTF,priming1,36,session2,non-prime,24,85,0,2
27,stack,1,FTF,priming1,11,session2,prime,24,85,0,2
27,store,1,FTF,priming1,19,session2,prime,24,85,0,2
27,drink,1,FTF,priming1,23,session2,prime,24,85,0,2
27,mix,1,FTF,priming1,29,session2,prime,24,85,0,2
27,cook,1,FTF,priming1,31,session2,prime,24,85,0,2
27,put,1,FTF,priming1,33,session2,prime,24,85,0,2
27,deposit,1,FTF,priming2,25,session1,prime,24,85,0,2
27,stretch,1,FTF,priming2,33,session1,prime,24,85,0,2
55,print,0,FTF,priming2,7,session2,prime,25,68,6,6
55,move,0,FTF,priming2,24,session2,non-prime,25,68,6,6
55,grow,0,FTF,priming1,2,session1,non-prime,25,68,6,6
55,display,0,FTF,priming1,3,session1,prime,25,68,6,6
55,buy,0,FTF,priming1,4,session1,non-prime,25,68,6,6
55,use,0,FTF,priming1,6,session1,non-prime,25,68,6,6
55,burn,0,FTF,priming1,10,session1,non-prime,25,68,6,6
55,pet,0,FTF,priming1,12,session1,non-prime,25,68,6,6
55,toast,0,FTF,priming1,13,session1,prime,25,68,6,6
55,need,0,FTF,priming1,14,session1,non-prime,25,68,6,6
55,push,0,FTF,priming1,16,session1,non-prime,25,68,6,6
55,read,0,FTF,priming1,18,session1,non-prime,25,68,6,6
55,send,0,FTF,priming1,20,session1,non-prime,25,68,6,6
55,watch,0,FTF,priming1,21,session1,prime,25,68,6,6
55,wear,0,FTF,priming1,22,session1,non-prime,25,68,6,6
55,shake,0,FTF,priming1,24,session1,non-prime,25,68,6,6
55,insert,0,FTF,priming1,26,session1,non-prime,25,68,6,6
55,turn,0,FTF,priming1,28,session1,non-prime,25,68,6,6
55,sprinkle,0,FTF,priming1,30,session1,non-prime,25,68,6,6
55,show,0,FTF,priming1,32,session1,non-prime,25,68,6,6
55,swipe,0,FTF,priming1,34,session1,non-prime,25,68,6,6
55,keep,0,FTF,priming1,36,session1,non-prime,25,68,6,6
55,bring,0,FTF,priming2,2,session2,non-prime,25,68,6,6
55,carry,0,FTF,priming2,4,session2,non-prime,25,68,6,6
55,catch,0,FTF,priming2,6,session2,non-prime,25,68,6,6
55,polish,0,FTF,priming2,8,session2,non-prime,25,68,6,6
55,clean,0,FTF,priming2,11,session2,prime,25,68,6,6
55,peel,0,FTF,priming2,12,session2,non-prime,25,68,6,6
55,choose,0,FTF,priming2,13,session2,prime,25,68,6,6
55,lift,0,FTF,priming2,14,session2,non-prime,25,68,6,6
55,fly,0,FTF,priming2,16,session2,non-prime,25,68,6,6
55,drink,0,FTF,priming2,18,session2,non-prime,25,68,6,6
55,decorate,0,FTF,priming2,20,session2,non-prime,25,68,6,6
55,cross,0,FTF,priming2,22,session2,non-prime,25,68,6,6
55,rake,0,FTF,priming2,26,session2,non-prime,25,68,6,6
55,have,0,FTF,priming2,27,session2,prime,25,68,6,6
55,hit,0,FTF,priming2,28,session2,non-prime,25,68,6,6
55,raise,0,FTF,priming2,30,session2,non-prime,25,68,6,6
55,follow,0,FTF,priming2,32,session2,non-prime,25,68,6,6
55,pass,0,FTF,priming2,36,session2,non-prime,25,68,6,6
55,cut,0,FTF,priming1,15,session1,prime,25,68,6,6
55,ride,0,FTF,priming2,34,session2,non-prime,25,68,6,6
55,hang,1,FTF,priming1,1,session1,prime,25,68,6,6
55,select,1,FTF,priming1,5,session1,prime,25,68,6,6
55,sing,1,FTF,priming1,7,session1,prime,25,68,6,6
55,brush,1,FTF,priming1,8,session1,non-prime,25,68,6,6
55,organize,1,FTF,priming1,9,session1,prime,25,68,6,6
55,stack,1,FTF,priming1,11,session1,prime,25,68,6,6
55,boil,1,FTF,priming1,17,session1,prime,25,68,6,6
55,store,1,FTF,priming1,19,session1,prime,25,68,6,6
55,drink,1,FTF,priming1,23,session1,prime,25,68,6,6
55,pour,1,FTF,priming1,25,session1,prime,25,68,6,6
55,measure,1,FTF,priming1,27,session1,prime,25,68,6,6
55,mix,1,FTF,priming1,29,session1,prime,25,68,6,6
55,cook,1,FTF,priming1,31,session1,prime,25,68,6,6
55,put,1,FTF,priming1,33,session1,prime,25,68,6,6
55,wipe,1,FTF,priming1,35,session1,prime,25,68,6,6
55,vacuum,1,FTF,priming2,1,session2,prime,25,68,6,6
55,study,1,FTF,priming2,3,session2,prime,25,68,6,6
55,perform,1,FTF,priming2,5,session2,prime,25,68,6,6
55,post,1,FTF,priming2,9,session2,prime,25,68,6,6
55,drive,1,FTF,priming2,10,session2,non-prime,25,68,6,6
55,bake,1,FTF,priming2,15,session2,prime,25,68,6,6
55,wash,1,FTF,priming2,17,session2,prime,25,68,6,6
55,type,1,FTF,priming2,19,session2,prime,25,68,6,6
55,pick,1,FTF,priming2,21,session2,prime,25,68,6,6
55,staple,1,FTF,priming2,23,session2,prime,25,68,6,6
55,deposit,1,FTF,priming2,25,session2,prime,25,68,6,6
55,take,1,FTF,priming2,29,session2,prime,25,68,6,6
55,park,1,FTF,priming2,31,session2,prime,25,68,6,6
55,stretch,1,FTF,priming2,33,session2,prime,25,68,6,6
55,fill,1,FTF,priming2,35,session2,prime,25,68,6,6
56,hang,0,FTF,priming1,1,session1,prime,29,69,0,6
56,grow,0,FTF,priming1,2,session1,non-prime,29,69,0,6
56,display,0,FTF,priming1,3,session1,prime,29,69,0,6
56,buy,0,FTF,priming1,4,session1,non-prime,29,69,0,6
56,select,0,FTF,priming1,5,session1,prime,29,69,0,6
56,use,0,FTF,priming1,6,session1,non-prime,29,69,0,6
56,sing,0,FTF,priming1,7,session1,prime,29,69,0,6
56,organize,0,FTF,priming1,9,session1,prime,29,69,0,6
56,burn,0,FTF,priming1,10,session1,non-prime,29,69,0,6
56,stack,0,FTF,priming1,11,session1,prime,29,69,0,6
56,pet,0,FTF,priming1,12,session1,non-prime,29,69,0,6
56,toast,0,FTF,priming1,13,session1,prime,29,69,0,6
56,boil,0,FTF,priming1,17,session1,prime,29,69,0,6
56,read,0,FTF,priming1,18,session1,non-prime,29,69,0,6
56,store,0,FTF,priming1,19,session1,prime,29,69,0,6
56,send,0,FTF,priming1,20,session1,non-prime,29,69,0,6
56,watch,0,FTF,priming1,21,session1,prime,29,69,0,6
56,wear,0,FTF,priming1,22,session1,non-prime,29,69,0,6
56,drink,0,FTF,priming1,23,session1,prime,29,69,0,6
56,shake,0,FTF,priming1,24,session1,non-prime,29,69,0,6
56,measure,0,FTF,priming1,27,session1,prime,29,69,0,6
56,turn,0,FTF,priming1,28,session1,non-prime,29,69,0,6
56,mix,0,FTF,priming1,29,session1,prime,29,69,0,6
56,sprinkle,0,FTF,priming1,30,session1,non-prime,29,69,0,6
56,cook,0,FTF,priming1,31,session1,prime,29,69,0,6
56,show,0,FTF,priming1,32,session1,non-prime,29,69,0,6
56,put,0,FTF,priming1,33,session1,prime,29,69,0,6
56,swipe,0,FTF,priming1,34,session1,non-prime,29,69,0,6
56,wipe,0,FTF,priming1,35,session1,prime,29,69,0,6
56,keep,0,FTF,priming1,36,session1,non-prime,29,69,0,6
56,vacuum,0,FTF,priming2,1,session2,prime,29,69,0,6
56,study,0,FTF,priming2,3,session2,prime,29,69,0,6
56,carry,0,FTF,priming2,4,session2,non-prime,29,69,0,6
56,perform,0,FTF,priming2,5,session2,prime,29,69,0,6
56,catch,0,FTF,priming2,6,session2,non-prime,29,69,0,6
56,print,0,FTF,priming2,7,session2,prime,29,69,0,6
56,polish,0,FTF,priming2,8,session2,non-prime,29,69,0,6
56,post,0,FTF,priming2,9,session2,prime,29,69,0,6
56,drive,0,FTF,priming2,10,session2,non-prime,29,69,0,6
56,clean,0,FTF,priming2,11,session2,prime,29,69,0,6
56,peel,0,FTF,priming2,12,session2,non-prime,29,69,0,6
56,rake,0,FTF,priming2,26,session2,non-prime,29,69,0,6
56,brush,0,FTF,priming1,8,session1,non-prime,29,69,0,6
56,push,0,FTF,priming1,16,session1,non-prime,29,69,0,6
56,pour,0,FTF,priming1,25,session1,prime,29,69,0,6
56,insert,0,FTF,priming1,26,session1,non-prime,29,69,0,6
56,bring,0,FTF,priming2,2,session2,non-prime,29,69,0,6
56,type,0,FTF,priming2,19,session2,prime,29,69,0,6
56,cross,0,FTF,priming2,22,session2,non-prime,29,69,0,6
56,need,0,FTF,priming1,14,session1,non-prime,29,69,0,6
56,lift,0,FTF,priming2,14,session2,non-prime,29,69,0,6
56,fly,0,FTF,priming2,16,session2,non-prime,29,69,0,6
56,wash,0,FTF,priming2,17,session2,prime,29,69,0,6
56,drink,0,FTF,priming2,18,session2,non-prime,29,69,0,6
56,decorate,0,FTF,priming2,20,session2,non-prime,29,69,0,6
56,raise,0,FTF,priming2,30,session2,non-prime,29,69,0,6
56,follow,0,FTF,priming2,32,session2,non-prime,29,69,0,6
56,ride,0,FTF,priming2,34,session2,non-prime,29,69,0,6
56,fill,0,FTF,priming2,35,session2,prime,29,69,0,6
56,pass,0,FTF,priming2,36,session2,non-prime,29,69,0,6
